"spkid","full_name","pdes","orbit_id","diameter","e","a","q","i","om","ma","ad","tp","producer","first_obs","last_obs","n_obs_used","w","class","moid"
20621890,"621890 (2011 PO1)",621890,"JPL 34",,0.6346,2.515,0.919,5.74,210.64,98.78,4.11,2460200.76,"Otto Matic",2011-08-04,2024-01-07,146,166.79,APO,0.0343
20627157,"627157 (2008 OX1)",627157,"JPL 39",,0.2776,1.206,0.871,29.74,304.82,138.09,1.54,2460414.91,"Otto Matic",2008-07-26,2020-02-01,236,281.35,APO,0.036
20657084,"657084 (2016 GT220)",657084,"JPL 40",,0.3799,1.608,0.997,23.65,3.09,244.19,2.22,2460840.04,"Otto Matic",1992-08-21,2024-05-08,178,27.02,APO,0.0243
20660096,"660096 (1998 SL36)",660096,"JPL 62",,0.4181,1.391,0.809,19.06,353.08,253.30,1.97,2460778.06,"Otto Matic",1998-09-24,2022-02-07,245,116.80,APO,0.0197
20666729,"666729 (2010 TV149)",666729,"JPL 106",,0.5188,1.699,0.818,9.79,78.58,76.23,2.58,2460429.18,"Otto Matic",2002-06-15,2023-08-20,629,42.90,APO,0.0443
20667255,"667255 (2011 EG17)",667255,"JPL 33",,0.4188,1.38,0.802,20.11,170.10,210.56,1.96,2460846.36,"Otto Matic",2011-03-06,2024-03-31,130,241.55,APO,0.0434
20668949,"668949 (2012 PP28)",668949,"JPL 35",,0.6067,1.989,0.782,5.67,254.05,100.32,3.20,2460314.92,"Otto Matic",2012-08-14,2024-02-28,185,133.68,APO,0.0265
20669051,"669051 (2012 SD22)",669051,"JPL 45",,0.5727,1.964,0.839,7.91,140.22,105.48,3.09,2460305.93,"Otto Matic",2001-08-26,2024-04-28,222,313.83,APO,0.0167
20669555,"669555 (2012 YQ1)",669555,"JPL 20",,0.5627,1.998,0.874,5.15,120.01,50.22,3.12,2460456.61,"Otto Matic",2010-05-31,2023-11-12,95,42.26,APO,0.00575
20671294,"671294 (2014 JO25)",671294,"JPL 98",,0.8867,2.066,0.234,25.16,30.28,201.55,3.90,2461077.89,"Otto Matic",2011-05-16,2023-06-10,1808,49.91,APO,0.00684
20671970,"671970 (2014 QO296)",671970,"JPL 42",,0.4701,1.835,0.973,10.94,193.51,59.12,2.70,2460451.37,"Otto Matic",2014-08-20,2024-08-05,136,30.72,APO,0.0147
20672457,"672457 (2014 UR116)",672457,"JPL 84",,0.7278,2.07,0.564,6.57,5.81,142.70,3.58,2460169.27,"Otto Matic",2008-12-01,2023-12-08,606,286.96,APO,0.0292
20672745,"672745 (2014 WV363)",672745,"JPL 18",,0.5158,1.846,0.894,5.53,77.95,18.13,2.80,2460554.36,"Otto Matic",2011-01-30,2024-04-08,97,210.03,APO,0.0294
20673011,"673011 (2015 AR45)",673011,"JPL 35",,0.7013,1.385,0.414,9.23,114.35,38.07,2.36,2460537.52,"Otto Matic",2010-02-09,2024-06-02,164,239.63,APO,0.0176
20673713,"673713 (2015 FQ117)",673713,"JPL 28",,0.6205,0.8606,0.327,4.55,293.85,178.08,1.39,2460456.26,"Otto Matic",2015-03-22,2023-03-19,84,63.12,ATE,0.0281
20674590,"674590 (2015 RH2)",674590,"JPL 82",,0.2666,1.218,0.893,5.36,332.38,210.05,1.54,2460804.99,"Otto Matic",2015-08-21,2024-04-01,401,115.37,APO,0.0119
20675603,"675603 (2015 XE352)",675603,"JPL 74",,0.3891,1.335,0.816,2.05,45.18,45.42,1.85,2460529.39,"Otto Matic",2015-12-06,2024-01-13,453,225.54,APO,0.0147
20678413,"678413 (2017 SV20)",678413,"JPL 68",,0.3054,1.303,0.905,22.73,110.86,52.25,1.70,2460521.63,"Otto Matic",2011-11-22,2024-02-10,239,119.66,APO,0.00928
20678715,"678715 (2017 VV14)",678715,"JPL 27",,0.8450,2.24,0.347,15.89,77.93,48.24,4.13,2460436.40,"Otto Matic",2017-01-31,2024-03-28,140,234.76,APO,0.0493
20678927,"678927 (2018 BP)",678927,"JPL 70",,0.3977,1.557,0.938,3.33,183.28,197.14,2.18,2460921.44,"Otto Matic",2017-05-21,2024-03-10,321,216.51,APO,0.00307
20678976,"678976 (2018 EH4)",678976,"JPL 20",,0.6126,2.06,0.798,6.19,2.83,104.41,3.32,2460287.25,"Otto Matic",2015-04-10,2024-03-17,128,75.23,APO,0.0241
20679440,"679440 (2019 GT2)",679440,"JPL 12",,0.5108,1.84,0.900,6.74,88.38,158.02,2.78,2460200.48,"Otto Matic",2014-01-04,2024-03-16,88,343.89,APO,0.0439
20679655,"679655 (2020 BS12)",679655,"JPL 20",,0.7457,1.49,0.379,4.63,311.97,241.41,2.60,2460819.38,"Otto Matic",2010-06-07,2020-05-17,98,90.29,APO,0.0356
20679656,"679656 (2020 BP13)",679656,"JPL 74",,0.3525,1.568,1.015,8.14,208.99,93.49,2.12,2460414.32,"Otto Matic",2015-12-18,2024-06-11,367,357.32,APO,0.0129
20679786,"679786 (2020 QG3)",679786,"JPL 52",,0.5654,2.089,0.908,7.43,186.56,113.31,3.27,2460253.43,"Otto Matic",2012-02-27,2024-03-05,400,229.76,APO,0.0162
20679814,"679814 (2020 TH5)",679814,"JPL 53",,0.3985,1.425,0.857,4.60,175.77,54.43,1.99,2460506.58,"Otto Matic",2013-09-03,2021-07-01,230,326.46,APO,0.0346
20679885,"679885 (2021 NQ5)",679885,"JPL 32",,0.4937,1.611,0.816,1.42,115.35,166.37,2.41,2460255.21,"Otto Matic",2014-04-25,2024-03-17,139,299.07,APO,7.29e-05
20686964,"686964 (2011 GM44)",686964,"JPL 27",,0.5191,0.7817,0.376,49.33,10.82,308.26,1.19,2460636.78,"Otto Matic",2006-05-28,2024-05-08,143,37.53,ATE,0.022
20696513,"696513 (2016 NL56)",696513,"JPL 18",,0.5450,1.407,0.640,4.60,340.90,270.79,2.17,2460751.51,"Otto Matic",2001-08-11,2021-08-05,65,87.43,APO,0.00357
20712200,"712200 (2014 SM143)",712200,"JPL 48",,0.4226,1.206,0.696,24.21,28.81,153.82,1.72,2460393.91,"Otto Matic",2010-10-26,2024-06-06,137,89.64,APO,0.00531
20719194,"719194 (2018 PL23)",719194,"JPL 25",,0.7870,1.567,0.334,14.35,178.29,341.87,2.80,2460636.59,"Otto Matic",2011-06-02,2024-09-03,109,293.68,APO,0.0314
